Date,time,lab_temperature,reactor_temperature,current,voltage,power
10/10/2020,11:34:21,17.71,20.33,8.68,25.93,225.19
10/10/2020,11:34:31,17.75,20.27,8.63,25.93,223.88
10/10/2020,11:34:41,17.73,20.17,8.83,25.93,229.12
10/10/2020,11:34:52,17.73,20.17,8.53,25.92,221.12
10/10/2020,11:35:02,17.75,20.17,8.78,25.93,227.81
10/10/2020,11:35:12,17.77,20.17,8.78,25.93,227.81
10/10/2020,11:35:23,17.73,20.27,8.63,25.93,223.88
10/10/2020,11:35:33,17.73,20.31,8.63,25.93,223.88
10/10/2020,11:35:43,17.73,20.31,8.53,25.93,221.21
10/10/2020,11:35:54,17.75,20.21,8.68,25.93,225.19
10/10/2020,11:36:04,17.75,20.27,8.63,25.93,223.88
10/10/2020,11:36:14,17.71,20.27,8.53,25.93,221.26
10/10/2020,11:36:25,17.75,20.17,8.68,25.93,225.14
10/10/2020,11:36:35,17.77,20.31,8.83,25.93,229.12
10/10/2020,11:36:46,17.77,20.23,8.58,25.93,222.57
10/10/2020,11:36:56,17.81,20.23,8.43,25.93,218.64
10/10/2020,11:37:06,17.83,20.27,8.53,25.93,221.26
10/10/2020,11:37:17,17.87,20.33,8.53,25.93,221.26
10/10/2020,11:37:27,17.81,20.27,8.68,25.93,225.19
10/10/2020,11:37:37,17.87,20.31,8.63,25.93,223.88
10/10/2020,11:37:48,17.89,20.27,8.48,25.93,219.95
10/10/2020,11:37:58,17.91,20.33,8.68,25.93,225.19
10/10/2020,11:38:08,17.95,20.23,8.48,25.93,219.95
10/10/2020,11:38:19,17.99,20.27,8.68,25.93,225.14
10/10/2020,11:38:29,18.03,20.31,8.48,25.94,219.99
10/10/2020,11:38:39,18.05,20.23,8.58,25.93,222.57
10/10/2020,11:38:50,18.09,20.33,8.58,25.94,222.66
10/10/2020,11:39:00,18.11,20.31,8.48,25.94,220.04
10/10/2020,11:39:10,18.15,20.37,8.43,25.97,218.95
10/10/2020,11:39:21,18.15,20.31,8.28,25.97,215.02
10/10/2020,11:39:31,18.11,20.31,8.28,25.98,215.11
10/10/2020,11:39:41,18.11,20.27,8.33,26,216.6
10/10/2020,11:39:52,18.13,20.37,8.28,25.99,215.15
10/10/2020,11:40:02,18.15,20.33,8.28,26.04,215.55
10/10/2020,11:40:13,18.15,20.33,8.28,26.03,215.46
10/10/2020,11:40:23,18.09,20.33,8.18,26.05,213.05
10/10/2020,11:40:33,18.09,20.33,8.18,26.07,213.23
10/10/2020,11:40:44,18.05,20.31,7.82,26.09,204.14
10/10/2020,11:40:54,18.03,20.33,8.03,26.09,209.41
10/10/2020,11:41:04,18.03,20.33,8.03,26.11,209.58
10/10/2020,11:41:15,17.99,20.27,7.82,26.13,204.43
10/10/2020,11:41:25,17.93,20.33,7.93,26.14,207.15
10/10/2020,11:41:35,17.87,20.33,7.87,26.15,205.92
10/10/2020,11:41:46,17.79,20.39,7.72,26.15,202
10/10/2020,11:41:56,17.79,20.43,7.82,26.16,204.68
10/10/2020,11:42:06,17.75,20.43,7.82,26.16,204.68
10/10/2020,11:42:17,17.77,20.37,7.67,26.16,200.76
10/10/2020,11:42:27,17.79,20.43,7.67,26.16,200.76
10/10/2020,11:42:37,17.79,20.37,7.77,26.16,203.4
10/10/2020,11:42:48,17.81,20.55,7.77,26.18,203.48
10/10/2020,11:42:58,17.81,20.37,7.67,26.17,200.8
10/10/2020,11:43:08,17.81,20.45,7.82,26.17,204.76
10/10/2020,11:43:19,17.81,20.43,7.82,26.16,204.68
10/10/2020,11:43:29,17.79,20.45,7.82,26.15,204.6
10/10/2020,11:43:39,17.79,20.45,7.67,26.15,200.64
10/10/2020,11:43:50,17.79,20.39,7.93,26.14,207.2
10/10/2020,11:44:00,17.83,20.43,7.67,26.13,200.51
10/10/2020,11:44:11,17.87,20.45,7.67,26.14,200.59
10/10/2020,11:44:21,17.89,20.43,7.82,26.12,204.35
10/10/2020,11:44:31,17.89,20.31,7.98,26.13,208.39
10/10/2020,11:44:42,17.93,20.45,7.98,26.14,208.47
10/10/2020,11:44:52,17.95,20.49,7.98,26.11,208.26
10/10/2020,11:45:02,17.97,20.39,8.03,26.1,209.49
10/10/2020,11:45:13,18.01,20.39,7.93,26.1,206.86
10/10/2020,11:45:23,18.03,20.39,7.93,26.1,206.86
10/10/2020,11:45:33,18.05,20.43,8.08,26.07,210.59
10/10/2020,11:45:44,18.09,20.39,8.03,26.08,209.36
10/10/2020,11:45:54,18.13,20.43,8.13,26.08,211.95
10/10/2020,11:46:04,18.15,20.39,8.13,26.06,211.78
10/10/2020,11:46:15,18.15,20.43,8.13,26.08,212
10/10/2020,11:46:25,18.15,20.55,7.98,26.05,207.75
10/10/2020,11:46:35,18.15,20.45,8.03,26.05,209.11
10/10/2020,11:46:46,18.15,20.43,8.13,26.05,211.74
10/10/2020,11:46:56,18.13,20.43,7.98,26.04,207.71
10/10/2020,11:47:06,18.15,20.43,8.28,26.06,215.73
10/10/2020,11:47:17,18.13,20.49,8.13,26.05,211.69
10/10/2020,11:47:27,18.15,20.55,8.28,26.04,215.6
10/10/2020,11:47:38,18.17,20.45,8.08,26.04,210.29
10/10/2020,11:47:48,18.17,20.49,8.18,26.06,213.14
10/10/2020,11:47:58,18.15,20.39,8.13,26.08,212
10/10/2020,11:48:09,18.13,20.49,7.98,26.06,207.88
10/10/2020,11:48:19,18.09,20.51,8.18,26.07,213.23
10/10/2020,11:48:29,18.09,20.49,8.08,26.11,210.85
10/10/2020,11:48:40,18.09,20.65,7.93,26.12,206.98
10/10/2020,11:48:50,18.09,20.51,7.93,26.13,207.07
10/10/2020,11:49:00,18.03,20.45,7.93,26.14,207.2
10/10/2020,11:49:11,18.03,20.55,7.93,26.14,207.15
10/10/2020,11:49:21,18.01,20.55,8.08,26.15,211.2
10/10/2020,11:49:31,18.01,20.55,7.87,26.15,205.96
10/10/2020,11:49:42,17.97,20.51,7.72,26.16,202.08
10/10/2020,11:49:52,17.99,20.55,7.82,26.17,204.76
10/10/2020,11:50:02,17.95,20.51,7.72,26.17,202.12
10/10/2020,11:50:13,17.93,20.51,7.77,26.19,203.57
10/10/2020,11:50:23,17.89,20.51,7.82,26.19,204.93
10/10/2020,11:50:33,17.89,20.59,7.77,26.19,203.61
10/10/2020,11:50:44,17.87,20.51,7.87,26.19,206.25
10/10/2020,11:50:54,17.91,20.67,7.67,26.19,200.92
10/10/2020,11:51:04,17.91,20.55,7.72,26.2,202.37
10/10/2020,11:51:15,17.95,20.59,7.82,26.2,204.97
10/10/2020,11:51:25,17.97,20.55,7.62,26.19,199.6
10/10/2020,11:51:36,17.95,20.49,7.67,26.19,200.96
10/10/2020,11:51:46,17.91,20.55,7.67,26.2,201.05
10/10/2020,11:51:56,17.93,20.65,7.67,26.2,201.01
10/10/2020,11:52:07,17.89,20.67,7.72,26.2,202.33
10/10/2020,11:52:17,17.95,20.65,7.67,26.19,200.96
10/10/2020,11:52:27,17.95,20.55,7.67,26.21,201.09
10/10/2020,11:52:38,17.97,20.67,7.62,26.2,199.68
10/10/2020,11:52:48,17.95,20.55,7.77,26.2,203.65
10/10/2020,11:52:58,17.99,20.61,7.67,26.19,200.92
10/10/2020,11:53:09,18.01,20.61,7.82,26.19,204.89
10/10/2020,11:53:19,18.03,20.61,7.72,26.18,202.16
10/10/2020,11:53:29,18.03,20.61,7.82,26.19,204.89
10/10/2020,11:53:40,18.05,20.65,7.87,26.18,206.13
10/10/2020,11:53:50,18.11,20.61,7.72,26.18,202.16
10/10/2020,11:54:00,18.11,20.65,7.87,26.16,206.04
10/10/2020,11:54:11,18.11,20.59,7.82,26.16,204.68
10/10/2020,11:54:21,18.13,20.61,7.87,26.16,206
10/10/2020,11:54:31,18.15,20.61,7.67,26.16,200.76
10/10/2020,11:54:42,18.19,20.65,7.67,26.15,200.64
10/10/2020,11:54:52,18.15,20.55,7.82,26.16,204.72
10/10/2020,11:55:03,18.19,20.61,7.82,26.15,204.6
10/10/2020,11:55:13,18.19,20.61,8.03,26.15,209.88
10/10/2020,11:55:23,18.15,20.59,7.98,26.15,208.56
10/10/2020,11:55:34,18.15,20.67,7.93,26.14,207.15
10/10/2020,11:55:44,18.13,20.59,7.87,26.15,205.92
10/10/2020,11:55:54,18.11,20.65,8.03,26.14,209.84
10/10/2020,11:56:05,18.05,20.65,7.77,26.13,203.15
10/10/2020,11:56:15,17.99,20.61,7.98,26.13,208.43
10/10/2020,11:56:25,18.01,20.77,8.08,26.15,211.2
10/10/2020,11:56:36,18.01,20.65,7.72,26.13,201.79
10/10/2020,11:56:46,18.05,20.73,7.82,26.13,204.43
10/10/2020,11:56:56,18.03,20.65,7.87,26.14,205.83
10/10/2020,11:57:07,18.03,20.67,7.93,26.14,207.15
10/10/2020,11:57:17,18.09,20.67,7.87,26.14,205.83
10/10/2020,11:57:27,18.05,20.71,7.98,26.13,208.43
10/10/2020,11:57:38,18.09,20.71,7.98,26.14,208.52
10/10/2020,11:57:48,18.11,20.65,7.98,26.13,208.39
10/10/2020,11:57:58,18.11,20.67,7.98,26.14,208.47
10/10/2020,11:58:09,18.19,20.73,7.93,26.14,207.2
10/10/2020,11:58:19,18.19,20.65,8.03,26.14,209.84
10/10/2020,11:58:30,18.23,20.65,7.82,26.14,204.56
10/10/2020,11:58:40,18.25,20.71,7.98,26.12,208.35
10/10/2020,11:58:50,18.31,20.71,7.87,26.15,205.96
10/10/2020,11:59:01,18.33,20.67,7.72,26.14,201.91
10/10/2020,11:59:11,18.31,20.67,8.08,26.14,211.11
10/10/2020,11:59:21,18.27,20.67,7.93,26.14,207.15
10/10/2020,11:59:32,18.31,20.73,7.93,26.13,207.11
10/10/2020,11:59:42,18.27,20.67,7.82,26.13,204.47
10/10/2020,11:59:52,18.25,20.73,8.13,26.13,212.35
10/10/2020,12:00:03,18.25,20.65,8.03,26.12,209.66
10/10/2020,12:00:13,18.21,20.61,7.87,26.11,205.58
10/10/2020,12:00:23,18.19,20.81,7.93,26.13,207.07
10/10/2020,12:00:34,18.17,20.77,8.08,26.09,210.77
10/10/2020,12:00:44,18.15,20.73,8.08,26.09,210.77
10/10/2020,12:00:54,18.17,20.73,8.18,26.09,213.4
10/10/2020,12:01:05,18.17,20.83,8.13,26.08,212
10/10/2020,12:01:15,18.15,20.73,7.98,26.09,208.09
10/10/2020,12:01:25,18.15,20.81,8.08,26.08,210.64
10/10/2020,12:01:36,18.13,20.73,8.23,26.05,214.37
10/10/2020,12:01:46,18.17,20.87,8.08,26.06,210.51
10/10/2020,12:01:57,18.15,20.83,8.18,26.07,213.18
10/10/2020,12:02:07,18.21,20.83,8.28,26.06,215.77
10/10/2020,12:02:17,18.23,20.81,8.18,26.05,213.05
10/10/2020,12:02:28,18.21,20.81,8.23,26.03,214.19
10/10/2020,12:02:38,18.21,20.83,8.33,26.04,216.91
10/10/2020,12:02:48,18.27,20.81,8.23,26.05,214.32
10/10/2020,12:02:59,18.23,20.81,8.28,26.03,215.51
10/10/2020,12:03:09,18.31,20.77,8.33,26.02,216.73
10/10/2020,12:03:19,18.33,20.77,8.28,26.02,215.42
10/10/2020,12:03:30,18.31,20.87,8.48,26.01,220.63
10/10/2020,12:03:40,18.25,20.83,8.38,26,217.87
10/10/2020,12:03:50,18.23,20.77,8.33,26.03,216.78
10/10/2020,12:04:01,18.25,20.83,8.48,26,220.49
10/10/2020,12:04:11,18.23,20.83,8.48,26,220.54
10/10/2020,12:04:21,18.23,20.81,8.38,25.99,217.82
10/10/2020,12:04:32,18.23,20.77,8.38,25.99,217.82
10/10/2020,12:04:42,18.21,20.83,8.33,25.99,216.51
10/10/2020,12:04:52,18.17,20.87,8.48,26,220.49
10/10/2020,12:05:03,18.19,20.81,8.48,25.99,220.45
10/10/2020,12:05:13,18.13,20.81,8.33,25.99,216.51
10/10/2020,12:05:24,18.15,20.93,8.48,26,220.54
10/10/2020,12:05:34,18.17,20.89,8.43,25.99,219.14
10/10/2020,12:05:44,18.17,20.93,8.33,25.99,216.51
10/10/2020,12:05:55,18.21,20.87,8.33,25.99,216.47
10/10/2020,12:06:05,18.23,20.81,8.43,25.98,219.04
10/10/2020,12:06:15,18.25,20.83,8.43,25.98,219.04
10/10/2020,12:06:26,18.31,20.87,8.28,25.99,215.15
10/10/2020,12:06:36,18.33,20.87,8.48,25.98,220.31
10/10/2020,12:06:46,18.33,20.89,8.48,25.98,220.36
10/10/2020,12:06:57,18.33,20.83,8.33,25.98,216.42
10/10/2020,12:07:07,18.35,20.81,8.43,25.97,218.95
10/10/2020,12:07:17,18.33,20.87,8.48,25.97,220.27
10/10/2020,12:07:28,18.37,20.93,8.58,25.96,222.8
10/10/2020,12:07:38,18.37,20.89,8.53,25.99,221.71
10/10/2020,12:07:48,18.35,20.89,8.48,25.97,220.22
10/10/2020,12:07:59,18.37,20.81,8.48,25.97,220.22
10/10/2020,12:08:09,18.37,20.89,8.48,25.97,220.27
10/10/2020,12:08:19,18.37,20.93,8.53,25.96,221.44
10/10/2020,12:08:30,18.37,20.87,8.48,25.96,220.13
10/10/2020,12:08:40,18.37,20.95,8.58,25.96,222.8
10/10/2020,12:08:50,18.35,20.89,8.63,25.97,224.15
10/10/2020,12:09:01,18.33,20.89,8.48,25.95,220.08
10/10/2020,12:09:11,18.37,20.93,8.68,25.96,225.42
10/10/2020,12:09:22,18.41,20.93,8.68,25.94,225.28
10/10/2020,12:09:32,18.41,20.95,8.68,25.93,225.19
10/10/2020,12:09:42,18.45,20.95,8.68,25.94,225.23
10/10/2020,12:09:53,18.47,20.93,8.53,25.94,221.3
10/10/2020,12:10:03,18.49,20.89,8.73,25.93,226.5
10/10/2020,12:10:13,18.55,20.89,8.73,25.93,226.5
10/10/2020,12:10:24,18.55,20.87,8.78,25.93,227.81
10/10/2020,12:10:34,18.57,20.99,8.48,25.93,219.95
10/10/2020,12:10:44,18.59,20.87,8.88,25.93,230.43
10/10/2020,12:10:55,18.61,20.87,8.63,25.93,223.83
10/10/2020,12:11:05,18.61,20.89,8.68,25.95,225.33
10/10/2020,12:11:15,18.61,20.89,8.78,25.93,227.76
10/10/2020,12:11:26,18.59,20.95,8.88,25.93,230.38
10/10/2020,12:11:36,18.55,20.99,8.78,25.92,227.71
10/10/2020,12:11:46,18.57,20.99,8.78,25.92,227.71
10/10/2020,12:11:57,18.55,20.99,8.99,25.92,232.9
10/10/2020,12:12:07,18.53,21.01,8.88,25.91,230.19
10/10/2020,12:12:17,18.53,21.01,9.04,25.89,233.92
10/10/2020,12:12:28,18.49,21.01,9.04,25.88,233.87
10/10/2020,12:12:38,18.55,20.99,9.14,25.88,236.49
10/10/2020,12:12:49,18.59,20.95,9.04,25.86,233.68
10/10/2020,12:12:59,18.61,20.89,9.04,25.84,233.49
10/10/2020,12:13:09,18.61,21.01,9.14,25.83,236
10/10/2020,12:13:20,18.63,20.89,9.29,25.82,239.86
10/10/2020,12:13:30,18.63,21.01,9.24,25.81,238.46
10/10/2020,12:13:40,18.63,21.01,9.24,25.78,238.21
10/10/2020,12:13:51,18.65,20.99,9.19,25.78,236.86
10/10/2020,12:14:01,18.63,21.01,9.19,25.78,236.91
10/10/2020,12:14:11,18.61,21.01,9.34,25.78,240.76
10/10/2020,12:14:22,18.61,21.01,9.34,25.76,240.61
10/10/2020,12:14:32,18.55,21.05,9.54,25.76,245.77
10/10/2020,12:14:42,18.49,21.07,9.54,25.74,245.56
10/10/2020,12:14:53,18.53,21.05,9.64,25.73,248.11
10/10/2020,12:15:03,18.49,21.07,9.64,25.73,248.06
10/10/2020,12:15:13,18.53,21.11,9.59,25.72,246.71
10/10/2020,12:15:24,18.53,21.11,9.84,25.72,253.2
10/10/2020,12:15:34,18.57,21.11,9.64,25.72,248.01
10/10/2020,12:15:44,18.61,21.15,9.84,25.71,253.1
10/10/2020,12:15:55,18.59,21.17,9.84,25.69,252.89
10/10/2020,12:16:05,18.63,21.15,10,25.66,256.51
10/10/2020,12:16:16,18.61,21.15,9.95,25.66,255.16
10/10/2020,12:16:26,18.61,21.17,9.74,25.63,249.72
10/10/2020,12:16:36,18.61,21.15,10.15,25.62,260.02
10/10/2020,12:16:47,18.61,21.15,10.1,25.61,258.56
10/10/2020,12:16:57,18.59,21.15,10.25,25.59,262.22
10/10/2020,12:17:07,18.57,21.17,10.25,25.58,262.17
10/10/2020,12:17:18,18.59,21.29,10.3,25.56,263.24
10/10/2020,12:17:28,18.53,21.23,10.3,25.55,263.13
10/10/2020,12:17:38,18.47,21.27,10.3,25.52,262.8
10/10/2020,12:17:49,18.49,21.27,10.5,25.51,267.9
10/10/2020,12:17:59,18.53,21.23,10.45,25.51,266.61
10/10/2020,12:18:09,18.53,21.21,10.5,25.51,267.84
10/10/2020,12:18:20,18.55,21.27,10.5,25.51,267.84
10/10/2020,12:18:30,18.57,21.21,10.6,25.51,270.42
10/10/2020,12:18:40,18.55,21.27,10.7,25.5,272.94
10/10/2020,12:18:51,18.47,21.23,10.7,25.5,272.94
10/10/2020,12:19:01,18.47,21.37,10.55,25.5,269.02
10/10/2020,12:19:11,18.47,21.37,10.85,25.48,276.63
10/10/2020,12:19:22,18.43,21.33,10.8,25.5,275.45
10/10/2020,12:19:32,18.43,21.37,10.85,25.48,276.63
10/10/2020,12:19:43,18.43,21.33,10.91,25.47,277.74
10/10/2020,12:19:53,18.47,21.39,10.96,25.46,278.91
10/10/2020,12:20:03,18.53,21.33,10.91,25.46,277.62
10/10/2020,12:20:14,18.55,21.29,10.91,25.45,277.5
10/10/2020,12:20:24,18.61,21.37,10.91,25.43,277.33
10/10/2020,12:20:34,18.65,21.29,11.06,25.43,281.18
10/10/2020,12:20:45,18.63,21.33,10.96,25.43,278.61
10/10/2020,12:20:55,18.61,21.37,11.16,25.44,283.81
10/10/2020,12:21:05,18.59,21.39,11.11,25.4,282.11
10/10/2020,12:21:16,18.61,21.39,11.21,25.4,284.68
10/10/2020,12:21:26,18.59,21.37,11.06,25.39,280.77
10/10/2020,12:21:36,18.55,21.45,11.21,25.37,284.32
10/10/2020,12:21:47,18.55,21.45,11.31,25.36,286.82
10/10/2020,12:21:57,18.47,21.43,11.21,25.35,284.14
10/10/2020,12:22:07,18.41,21.43,11.31,25.35,286.64
10/10/2020,12:22:18,18.43,21.51,11.41,25.35,289.26
10/10/2020,12:22:28,18.45,21.51,11.31,25.31,286.27
10/10/2020,12:22:38,18.41,21.61,11.31,25.3,286.15
10/10/2020,12:22:49,18.41,21.49,11.51,25.28,291.02
10/10/2020,12:22:59,18.45,21.55,11.51,25.29,291.08
10/10/2020,12:23:10,18.49,21.49,11.61,25.28,293.51
10/10/2020,12:23:20,18.53,21.49,11.66,25.29,294.91
10/10/2020,12:23:30,18.61,21.45,11.56,25.26,292.05
10/10/2020,12:23:41,18.63,21.45,11.56,25.27,292.17
10/10/2020,12:23:51,18.67,21.55,11.66,25.27,294.72
10/10/2020,12:24:01,18.69,21.55,11.46,25.27,289.56
10/10/2020,12:24:12,18.71,21.57,11.71,25.24,295.69
10/10/2020,12:24:22,18.77,21.51,11.71,25.25,295.75
10/10/2020,12:24:32,18.77,21.55,11.71,25.24,295.62
10/10/2020,12:24:43,18.83,21.61,11.81,25.23,298.11
10/10/2020,12:24:53,18.83,21.51,11.76,25.24,296.96
10/10/2020,12:25:03,18.85,21.55,11.81,25.24,298.17
10/10/2020,12:25:14,18.85,21.55,11.81,25.24,298.17
10/10/2020,12:25:24,18.85,21.57,11.81,25.22,297.92
10/10/2020,12:25:34,18.85,21.57,11.86,25.2,298.94
10/10/2020,12:25:45,18.83,21.61,11.76,25.21,296.52
10/10/2020,12:25:55,18.75,21.45,11.91,25.21,300.4
10/10/2020,12:26:05,18.67,21.63,11.81,25.19,297.54
10/10/2020,12:26:16,18.63,21.63,11.81,25.21,297.86
10/10/2020,12:26:26,18.67,21.73,11.91,25.22,300.47
10/10/2020,12:26:36,18.67,21.63,11.66,25.22,294.16
10/10/2020,12:26:47,18.65,21.63,11.76,25.24,296.96
10/10/2020,12:26:57,18.65,21.77,11.91,25.23,300.59
10/10/2020,12:27:08,18.67,21.73,11.86,25.24,299.45
10/10/2020,12:27:18,18.67,21.67,11.71,25.24,295.62
10/10/2020,12:27:28,18.75,21.61,11.61,25.25,293.2
10/10/2020,12:27:39,18.75,21.73,11.71,25.28,296.06
10/10/2020,12:27:49,18.79,21.71,11.71,25.25,295.81
10/10/2020,12:27:59,18.81,21.77,11.66,25.28,294.85
10/10/2020,12:28:10,18.75,21.63,11.46,25.29,289.86
10/10/2020,12:28:20,18.75,21.79,11.41,25.29,288.59
10/10/2020,12:28:30,18.75,21.67,11.56,25.3,292.48
10/10/2020,12:28:41,18.75,21.73,11.46,25.33,290.29
10/10/2020,12:28:51,18.71,21.83,11.36,25.34,287.86
10/10/2020,12:29:01,18.71,21.73,11.31,25.34,286.58
10/10/2020,12:29:12,18.71,21.77,11.36,25.35,287.98
10/10/2020,12:29:22,18.71,21.79,11.36,25.37,288.16
10/10/2020,12:29:32,18.71,21.77,11.16,25.38,283.15
10/10/2020,12:29:43,18.75,21.89,11.31,25.42,287.42
10/10/2020,12:29:53,18.75,21.89,11.11,25.41,282.23
10/10/2020,12:30:03,18.75,21.77,11.11,25.43,282.41
10/10/2020,12:30:14,18.77,21.85,11.01,25.44,280.02
10/10/2020,12:30:24,18.69,21.79,11.06,25.47,281.6
10/10/2020,12:30:35,18.75,21.85,10.91,25.48,277.85
10/10/2020,12:30:45,18.75,21.89,10.96,25.5,279.38
10/10/2020,12:30:55,18.79,21.85,10.91,25.51,278.15
10/10/2020,12:31:06,18.79,21.89,10.91,25.51,278.15
10/10/2020,12:31:16,18.81,21.89,10.8,25.51,275.57
10/10/2020,12:31:26,18.79,21.91,10.85,25.51,276.86
10/10/2020,12:31:37,18.81,22.01,10.85,25.51,276.86
10/10/2020,12:31:46,18.79,22.01,10.2,25.51,260.11
10/10/2020,12:31:58,18.85,21.91,10.65,25.51,271.71
10/10/2020,12:32:10,18.81,21.97,10.75,25.51,274.28
10/10/2020,12:32:21,18.85,21.89,10.5,25.51,267.84
10/10/2020,12:32:49,18.89,21.89,10.15,25.51,258.83
10/10/2020,12:33:04,18.89,21.97,10.25,25.51,261.4
10/10/2020,12:33:15,18.91,21.95,10.15,25.51,258.83
10/10/2020,12:33:26,18.93,21.97,10.2,25.5,260
10/10/2020,12:33:38,18.97,21.97,10.15,25.51,258.83
10/10/2020,12:33:49,19.01,22.01,10.3,25.51,262.69
10/10/2020,12:34:01,19.07,21.91,10.35,25.49,263.81
10/10/2020,12:34:12,19.09,21.95,10.85,25.51,276.86
10/10/2020,12:34:24,19.09,22.01,10.8,25.49,275.4
10/10/2020,12:34:35,19.13,21.91,10.25,25.49,261.24
10/10/2020,12:34:47,19.09,21.97,10.3,25.5,262.58
10/10/2020,12:34:58,18.99,21.95,10.35,25.51,263.98
10/10/2020,12:35:10,18.91,22.05,10.25,25.5,261.35
10/10/2020,12:35:21,18.91,22.11,10.3,25.5,262.63
10/10/2020,12:35:32,18.83,22.05,10.15,25.51,258.83
10/10/2020,12:35:44,18.85,22.05,10.1,25.51,257.54
10/10/2020,12:35:55,18.83,22.19,10.2,25.51,260.11
10/10/2020,12:36:06,18.81,22.07,10.25,25.51,261.4
10/10/2020,12:36:18,18.81,22.11,10.7,25.51,272.99
10/10/2020,12:36:32,18.77,22.19,10.1,25.51,257.54
10/10/2020,12:36:44,18.79,22.11,10.2,25.51,260.11
10/10/2020,12:36:55,18.79,22.19,10.3,25.51,262.69
10/10/2020,12:37:06,18.75,22.05,10.15,25.51,258.83
10/10/2020,12:37:17,18.75,22.13,10.35,25.5,263.92
10/10/2020,12:37:29,18.75,22.17,10.45,25.49,266.39
10/10/2020,12:37:40,18.79,22.23,10.2,25.5,260.06
10/10/2020,12:37:52,18.83,22.29,10.4,25.49,265.1
10/10/2020,12:38:03,18.85,22.19,10.45,25.49,266.39
10/10/2020,12:38:15,18.89,22.17,10.4,25.5,265.15
10/10/2020,12:38:27,18.91,22.17,10.35,25.5,263.92
10/10/2020,12:38:38,18.97,22.23,10.35,25.5,263.87
10/10/2020,12:38:50,19.01,22.19,10.4,25.47,264.93
10/10/2020,12:39:01,19.01,22.19,10.4,25.47,264.93
10/10/2020,12:39:13,18.99,22.13,10.4,25.47,264.88
10/10/2020,12:39:24,18.93,22.23,10.4,25.47,264.88
10/10/2020,12:39:35,18.93,22.19,10.45,25.45,265.99
10/10/2020,12:39:47,18.91,22.25,10.45,25.44,265.88
10/10/2020,12:39:58,18.87,22.29,10.5,25.43,267.06
10/10/2020,12:40:10,18.81,22.23,10.55,25.42,268.17
10/10/2020,12:40:21,18.77,22.37,10.55,25.39,267.94
10/10/2020,12:40:35,18.79,22.25,10.65,25.38,270.4
10/10/2020,12:40:47,18.79,22.25,10.8,25.35,273.89
10/10/2020,12:40:58,18.81,22.25,10.91,25.35,276.4
10/10/2020,12:41:09,18.81,22.31,11.01,25.31,278.6
10/10/2020,12:41:20,18.83,22.29,10.91,25.29,275.81
10/10/2020,12:41:32,18.89,22.35,11.21,25.29,283.48
10/10/2020,12:41:43,18.91,22.31,11.31,25.29,285.97
10/10/2020,12:41:55,18.97,22.37,11.16,25.28,282.02
10/10/2020,12:42:06,18.99,22.37,11.31,25.26,285.67
10/10/2020,12:42:18,19.07,22.35,11.36,25.25,286.82
10/10/2020,12:42:29,19.11,22.37,11.21,25.25,283
10/10/2020,12:42:40,19.15,22.31,11.31,25.23,285.31
10/10/2020,12:42:51,19.19,22.31,11.26,25.24,284.15
10/10/2020,12:43:03,19.19,22.41,11.31,25.22,285.24
10/10/2020,12:43:14,19.21,22.37,11.41,25.2,287.55
10/10/2020,12:43:26,19.19,22.41,11.36,25.22,286.46
10/10/2020,12:43:37,19.21,22.37,11.41,25.2,287.55
10/10/2020,12:43:48,19.23,22.43,11.51,25.21,290.15
10/10/2020,12:44:00,19.19,22.37,11.51,25.21,290.15
10/10/2020,12:44:11,19.19,22.37,11.46,25.2,288.76
10/10/2020,12:44:23,19.19,22.41,11.56,25.19,291.18
10/10/2020,12:44:34,19.21,22.41,11.56,25.17,290.99
10/10/2020,12:44:46,19.19,22.41,11.61,25.16,292.2
10/10/2020,12:44:57,19.15,22.53,11.71,25.14,294.43
10/10/2020,12:45:08,19.15,22.43,11.71,25.12,294.18
10/10/2020,12:45:20,19.15,22.43,11.76,25.09,295.2
10/10/2020,12:45:31,19.13,22.51,11.81,25.08,296.34
10/10/2020,12:45:42,19.09,22.53,11.91,25.08,298.81
10/10/2020,12:45:54,19.05,22.51,11.86,25.09,297.67
10/10/2020,12:46:05,19.01,22.47,11.76,25.12,295.45
10/10/2020,12:46:17,19.03,22.53,11.81,25.1,296.53
10/10/2020,12:46:28,19.03,22.63,11.76,25.13,295.58
10/10/2020,12:46:40,19.03,22.59,11.66,25.14,293.23
10/10/2020,12:46:51,19.07,22.53,11.71,25.17,294.81
10/10/2020,12:47:03,19.09,22.53,11.66,25.19,293.79
10/10/2020,12:47:14,19.11,22.57,11.56,25.19,291.24
10/10/2020,12:47:25,19.19,22.63,11.41,25.19,287.43
10/10/2020,12:47:37,19.21,22.63,11.56,25.2,291.3
10/10/2020,12:47:48,19.25,22.57,11.41,25.21,287.67
10/10/2020,12:47:59,19.31,22.59,11.51,25.22,290.34
10/10/2020,12:48:11,19.31,22.63,11.46,25.22,289.07
10/10/2020,12:48:23,19.35,22.63,11.46,25.22,289
10/10/2020,12:48:34,19.31,22.57,11.41,25.21,287.61
10/10/2020,12:48:45,19.31,22.69,11.61,25.21,292.76
10/10/2020,12:48:57,19.25,22.63,11.56,25.23,291.68
10/10/2020,12:49:08,19.21,22.77,11.41,25.23,287.85
10/10/2020,12:49:19,19.21,22.71,11.36,25.24,286.7
